PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
19,2023-09-21,16:01:57.38,8,1,"Robertson, Tate",1000276606,Left,ALA_CRI,"Sleight, Evan",687433,Left,ALA_CRI1,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.80302,-0.200857,2.958816,2001.97304,135.195483,10:30,5.62466,-1.5859,5.38725,-23.34088,15.17206,-13.9145,3.49107,0.0304,78.74898,-4.539053,0.488844,0.446658,,,,,,,,,,,,7.72926,8.02469,1.33122,50,5.59043,-5.82876,-124.4867,-1.21821,12.20996,23.42739,-19.49738,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,1a1a3950-58c2-11ee-b66d-2b55a1776162,84.38777,,,7.05404,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:01:57.38,2023-09-21T16:01:57.3891154-05:00,2023-09-21T21:01:57.3891154Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,16ddb282-de9d-4524-94e7-444e9e9b3d86,55.11316,-125.44526,11.71369,5.62395,-0.42045,-9.74869,1.57993,-6.32835,6.10498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2023-09-21,16:02:11.90,8,2,"Robertson, Tate",1000276606,Left,ALA_CRI,"Sleight, Evan",687433,Left,ALA_CRI1,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,85.9901,-1.895747,2.023617,2134.475225,144.251579,10:45,5.80679,-1.42972,5.51991,-20.40694,17.87729,-11.99788,2.33192,-0.53666,78.79656,-5.717986,-0.114088,0.445329,70.18826,77.882105,-77.635978,5110.327892,,,,,5.66145,,,6.64957,9.92603,1.2619,50,5.6282,-3.90649,-124.77153,-4.77827,10.50269,24.65053,-16.49631,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,22c13090-58c2-11ee-b66d-2b55a1776162,84.63945,27.63954,,7.19354,,,,1.89114,2.32806,0.53954,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:02:11.90,2023-09-21T16:02:11.9008338-05:00,2023-09-21T21:02:11.9008338Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,3ffa7ef0-726f-4a37-9f50-933bc0ef959c,54.98152,-125.75186,12.32527,5.80518,-4.12223,-8.24816,1.42556,-4.32417,5.25135,167.862313,1.89439,4.467,-8.37609,,,,,,,2.33096,100.50681,-26.08775,,,,,,,0.53949,-21.10696,1.27722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
21,2023-09-21,16:02:35.64,8,3,"Robertson, Tate",1000276606,Left,ALA_CRI,"Sleight, Evan",687433,Left,ALA_CRI1,Undefined,1,Top,0,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.09964,-1.818328,0.188328,1997.07087,141.16224,10:45,5.87165,-1.31078,5.59533,-22.82836,16.44355,-12.16627,2.27095,-2.1488,77.45588,-6.094306,-1.984162,0.451037,,,,,,,,,,,,6.31256,9.29193,1.30309,50,5.70119,0.086,-123.47987,-4.63972,9.66632,26.47073,-17.94552,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,30e07460-58c2-11ee-b66d-2b55a1776162,83.56834,,,7.64377,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:02:35.64,2023-09-21T16:02:35.6466258-05:00,2023-09-21T21:02:35.6466258Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,fbe62e4c-3581-4536-acc1-f844f418ccb6,54.90642,-124.52723,13.23536,5.87072,-3.92968,-8.97276,1.30726,-0.29647,4.83316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2023-09-21,16:02:49.80,8,4,"Robertson, Tate",1000276606,Left,ALA_CRI,"Sleight, Evan",687433,Left,ALA_CRI1,Undefined,1,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,86.30367,-1.162538,2.596126,1961.23475,150.321458,11:00,5.72608,-1.43802,5.48026,-18.90781,19.63781,-10.4139,3.06137,0.12502,78.00673,-4.752884,0.743858,0.446847,72.20224,76.083286,-31.452096,5100.108598,,,,,166.11129,,,6.06205,10.65619,1.2174,50,5.61161,-5.21967,-125.02526,-3.11079,9.49165,27.74601,-15.48912,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,3955fb60-58c2-11ee-b66d-2b55a1776162,84.352,121.90157,,8.29694,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:02:49.80,2023-09-21T16:02:49.8061394-05:00,2023-09-21T21:02:49.8061394Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,7a1c3e5e-bd64-4457-b720-8dfd914a12b3,55.01876,-126.13412,13.87301,5.72357,-2.49177,-7.74456,1.43358,-5.599,4.74582,,2.54083,21.72728,-8.24556,1.36362,-0.18017,0.01541,-0.00525,0.00147,-0.0002,7.34999,102.78802,-23.15369,2.28666,-0.36206,0.05032,-0.0109,0.00339,-0.00045,-4.32016,-13.2895,-10.89436,3.73566,-1.01759,0.23973,-0.05677,0.01026,-0.00096,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
23,2023-09-21,16:03:07.59,8,5,"Robertson, Tate",1000276606,Left,ALA_CRI,"Sleight, Evan",687433,Left,ALA_CRI1,Undefined,1,Top,0,1,2,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.88024,-1.167035,1.37878,1927.333433,132.851347,10:30,5.73068,-1.43546,5.55949,-25.74643,13.61761,-13.29513,2.49429,-1.25491,77.51148,-5.957505,-0.99353,0.451566,,,,,,,,,,,,7.17493,7.60619,1.32557,50,5.61304,-2.41897,-123.19914,-3.35321,10.99093,25.23086,-20.5225,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,43ebf160-58c2-11ee-b66d-2b55a1776162,83.47052,,,7.36876,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:03:07.59,2023-09-21T16:03:07.5939922-05:00,2023-09-21T21:03:07.5939922Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,acb4a10a-3615-4db0-87fb-e0304ca7b789,54.94188,-124.2071,12.61543,5.73063,-2.53334,-10.26125,1.43097,-2.85805,5.49546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2023-09-21,16:03:24.88,8,6,"Robertson, Tate",1000276606,Left,ALA_CRI,"Sleight, Evan",687433,Left,ALA_CRI1,Undefined,1,Top,0,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,73.16411,2.6827,1.560514,2494.197176,288.626475,3:30,5.57402,-1.61023,5.20734,-57.14991,-3.65382,15.53615,3.33729,1.15242,67.44324,-7.674495,4.310392,0.52642,65.30976,49.848806,-161.028028,4799.629487,-103.87888,53.66166,-36.18241,176.16567,81.2639,-160.003404,3.344069,-7.3967,-2.16772,1.45333,50,5.77881,-3.46281,-106.15468,3.11968,-8.45606,17.85274,-34.65226,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,4e45efd0-58c2-11ee-b66d-2b55a1776162,71.60143,56.41825,,5.72087,,,,2.09906,3.34242,-1.11008,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:03:24.88,2023-09-21T16:03:24.8827986-05:00,2023-09-21T21:03:24.8827986Z,Popup,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,875d4073-33a8-490c-8c26-db9c9a6cc8e4,55.29718,-107.04184,8.92637,5.581,4.84165,-17.32613,1.61497,-3.0426,-4.22803,7.155748,2.09955,-58.43088,0.85268,0.59484,0.2875,-0.35427,0.15671,-0.03213,0.00251,3.34263,73.2069,-29.50068,3.68552,-0.71417,0.1363,-0.03507,0.00798,-0.00077,-1.11014,-20.07724,1.799,-0.53797,0.08345,-0.00097,-0.00274,0.00043,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
25,2023-09-21,16:03:43.61,8,7,"Robertson, Tate",1000276606,Left,ALA_CRI,"Sleight, Evan",687433,Left,ALA_CRI1,Undefined,1,Top,0,1,2,Curveball,Curveball,InPlay,Undefined,FlyBall,HomeRun,0,0,,71.71498,3.636148,0.103502,2542.596582,303.881224,4:15,5.67443,-1.46607,4.98922,-66.84657,-10.13375,17.85804,3.54201,0.11983,65.4578,-8.437809,3.254992,0.542016,95.38786,40.370717,26.526286,3488.966506,97.20885,90.10948,51.48242,343.48732,339.73075,30.574971,6.098829,-8.85304,-5.65729,1.44052,50,5.96995,-0.8582,-103.8914,4.3796,-9.59659,18.73702,-38.30649,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,59769f30-58c2-11ee-b66d-2b55a1776162,69.54122,126.43807,,6.25718,,,,2.10914,3.68015,-0.0579,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:03:43.61,2023-09-21T16:03:43.6174930-05:00,2023-09-21T21:03:43.6174930Z,FlyBall,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,128916e1-9354-4f39-994c-3fbdfd3c9577,55.51595,-104.8815,9.36851,5.68504,6.40378,-19.15325,1.47247,-0.3511,-4.7983,192.526658,2.11797,95.20494,-21.35211,4.77739,-0.61528,-0.01169,0.01838,-0.00251,0.00011,3.66989,90.78255,-19.89156,1.91812,-0.51696,0.116,-0.01418,0.00072,-1E-05,-0.05533,47.55667,-6.88174,1.05039,-0.01858,-0.04263,0.01094,-0.00116,5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
26,2023-09-21,16:04:09.72,9,1,"Robertson, Tate",1000276606,Left,ALA_CRI,"Petrutz, Ian",1000243586,Left,ALA_CRI1,Undefined,1,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.50132,2.156688,0.811846,2450.579793,299.156942,4:00,5.64633,-1.58556,5.06691,-68.64405,-9.64548,21.03399,1.96073,0.93282,64.16242,-10.251395,4.534427,0.552831,,,,,,,,,,,,-10.10792,-4.81961,1.49118,50,5.79719,-2.23965,-102.14382,1.60282,-10.47376,19.83846,-37.1681,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,690b1de0-58c2-11ee-b66d-2b55a1776162,68.18079,,,6.33891,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:04:09.72,2023-09-21T16:04:09.7248850-05:00,2023-09-21T21:04:09.7248850Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,99e1f742-5a4c-4dd3-9763-627d47522d21,55.43642,-103.19429,9.91923,5.66021,3.57091,-18.58405,1.59509,-1.68505,-5.23688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2023-09-21,16:04:32.15,9,2,"Robertson, Tate",1000276606,Left,ALA_CRI,"Petrutz, Ian",1000243586,Left,ALA_CRI1,Undefined,1,Top,0,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,71.74471,3.055408,-0.652518,2569.601827,303.735282,4:00,5.65114,-1.39068,4.9168,-68.46535,-11.33489,19.95119,2.83762,-0.34509,65.20544,-9.299864,2.867815,0.544008,,,,,,,,,,,,-9.83335,-5.66681,1.43773,50,5.89371,0.37451,-103.88692,3.16427,-10.59263,19.72763,-38.27844,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,7664eed0-58c2-11ee-b66d-2b55a1776162,69.28655,,,6.53927,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:04:32.15,2023-09-21T16:04:32.1509970-05:00,2023-09-21T21:04:32.1509970Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,81a07b93-ac84-4691-85fa-6a3222fc3126,55.58599,-104.94231,9.86382,5.66965,5.21209,-19.13922,1.40254,0.94119,-5.29632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,2023-09-21,16:04:54.52,9,3,"Robertson, Tate",1000276606,Left,ALA_CRI,"Petrutz, Ian",1000243586,Left,ALA_CRI1,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.6485,-0.243244,3.688393,2114.569834,151.880018,11:00,5.75449,-1.43064,5.56778,-14.62548,23.52466,-11.85575,4.308,1.03175,78.1754,-3.081349,1.580403,0.444549,,,,,,,,,,,,7.02233,12.26788,1.11969,50,5.72398,-7.55257,-125.40243,-0.8948,11.08272,27.46894,-12.81281,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,83b1c770-58c2-11ee-b66d-2b55a1776162,84.78807,,,8.4731,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:04:54.52,2023-09-21T16:04:54.5266770-05:00,2023-09-21T21:04:54.5266770Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,bf4134b7-f933-46be-bade-aa07a189c434,54.92827,-126.47734,13.73447,5.74919,-0.39341,-6.4064,1.42372,-7.98626,5.54136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
29,2023-09-21,16:05:15.72,9,4,"Robertson, Tate",1000276606,Left,ALA_CRI,"Petrutz, Ian",1000243586,Left,ALA_CRI1,Undefined,1,Top,0,1,2,Curveball,Changeup,InPlay,Undefined,Popup,Undefined,0,0,,74.59559,0.191582,2.804214,1892.728443,131.496681,10:30,5.49504,-1.47991,5.68903,-34.34703,16.97206,-17.09091,2.81157,-0.28837,67.42094,-6.242949,-0.248209,0.515598,61.32146,56.591743,20.699334,,104.80354,67.06666,33.40974,149.15469,149.15469,16.761696,4.604839,9.57292,9.08804,1.25481,50,5.49006,-4.66782,-108.07319,-0.60093,11.16657,21.24636,-21.57307,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,905b5b30-58c2-11ee-b66d-2b55a1776162,73.10438,81.41433,,7.17465,,,,1.46721,2.87143,0.28958,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,21:05:15.72,2023-09-21T16:05:15.7239890-05:00,2023-09-21T21:05:15.7239890Z,Popup,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,1adaf1a4-5155-4eb9-843e-d8978b533022,54.80956,-109.01461,10.62318,5.49551,0.35497,-10.78654,1.4726,-5.16261,5.58328,177.636591,1.46464,46.37525,-10.62516,3.63493,-0.92699,0.15865,-0.00928,-0.00123,0.00014,2.86775,75.17326,-21.05962,2.50918,-1.05793,0.42601,-0.10182,0.01233,-0.00061,0.28937,17.50367,-4.43007,1.06093,-0.09902,-0.04741,0.02219,-0.00364,0.00021,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
